,diasourceid,ssobjectid,midpointtai,mag,filter,topocentricx,topocentricy
109007,8811133785629147802,-499294531082937547,60042.20922222689,21.083391,y,-1.8847243594922494,-0.34961772176206557
52185,7476080455932573939,8303594262346478379,60042.135843422395,21.025383,i,-1.6560239660778417,0.3722906772219238
61976,1084731434515241375,2850988718759374446,60042.23911924015,21.058027,y,-1.8312984531664491,-0.17531946878413068
231348,1718287094455172590,-1443052046320994109,60042.22550772144,21.820904,y,-0.8434929089440025,-0.2038317646095861
64395,-4531758766276781877,-4365464299669894751,60042.216072241965,19.348625,y,-1.3011155927744813,-0.14049784116094083
235863,-4325051751410652621,-2488158061996794170,60042.14086558167,23.005693,i,-1.5648993406094525,0.7559949459074892
177234,-6397829742475783139,-7685150930839910226,60042.13225829059,21.407125,i,-1.4119216953314127,0.582252876606912
120698,5431892025176953916,1564116001372171010,60042.13628956722,22.775305,i,-1.3311869395842253,0.2971759463239734
220793,2976047775400622587,-6321086338694799787,60042.19240942175,22.007015,y,-1.6831466614291908,-0.2355907191993397
232900,-2477047441988231894,-3918601965399057557,60042.17034020933,22.621916,z,-1.3049164451236535,0.6411212961361793
116653,-540971978680498569,2885073978863309077,60042.06956755833,20.813345,i,-1.403386374017638,0.6396427301501713
236509,-2728383604673782024,1135720400106350652,60042.21190516863,21.907831,y,-1.1779203935771898,-0.17852381892053934
121248,551539505893700963,8809409466238847429,60042.121974730995,20.985111,y,-1.8234630752584489,0.581542373525797
246246,3345434567346095396,592788722806471549,60042.234634978566,20.171726,y,-1.7923432222661864,-0.07858808830054939
82087,-2181849415619213267,-9113268248407467539,60042.157081479665,19.402248,z,-1.1653354524645814,0.5280716790155761
25621,8768393242556489852,-1434836172118035351,60041.97754445693,20.809904,r,-1.2275511268223394,1.1552201474486061
104984,-4221210319576354475,-4387241247346542195,60042.02968700946,21.186607,z,-1.3181715187993668,0.9332005634501834
108785,4646259899363847749,3089520651916235145,60042.02788240174,22.414455,z,-1.288525956241526,1.1111669999253397
207974,7504773829304793298,4285765101985651594,60042.127325675996,22.552088,i,-1.4393539586551567,0.7919283131149606
214440,-460260090354791829,2685346815307247588,60042.17480808233,21.319742,y,-1.038374778291423,0.39988105136237034
115055,-559480482193460048,5166643335035006312,60042.16450232698,20.939783,z,-1.9340946766610974,0.29078982110206886
59496,7763195305481182420,3983992335959295943,60042.231046131616,19.91734,y,-1.6946500243969236,-0.018898693313358972
241384,1171259900247395653,1246315546970189395,60041.991979223814,23.302626,r,-1.282632653438538,0.9275923035441831
243252,4254134501681302600,5084613397028609733,60042.16266098121,22.843868,z,-0.9660624125385143,0.14050045735554884
162382,-2394509765914390218,2223548834980651274,60042.2078832336,21.593966,y,-1.633046842013591,-0.3007630792845987
161758,-5882704068945772632,-4691708490288409158,60042.13815864183,21.989326,i,-1.9310607374115434,0.36969427439661745
32976,7878727464192631249,7808963243281940107,60042.15296652403,21.322897,z,-1.8300787225988728,0.5019314139605326
239231,-6255721745605533458,2595097247069168668,60042.24180349734,21.273329,y,-1.1231451328775874,-0.11690858786669067
26618,6535909677683495746,-4359443884611253740,60042.10438159774,21.791952,z,-1.8858215836696397,0.5528086155779155
136619,6594644887173504234,4914750427200450526,60042.1901722492,19.044361,y,-0.8763260128415734,-0.010995433723889609
118272,7296001166065245178,3311959644814285567,60042.226402788416,21.491434,y,-1.679921528698696,-0.2446750592357468
230007,-6322629961221220503,-981302442806416358,60042.09940047104,22.601198,z,-1.5033716565981312,0.612963237659203
159549,-1662309437653322101,-3392422104477684643,60041.99785917083,21.908545,i,-0.6805686483544832,1.546303487075858
127748,-5944010339155611911,7749220312199069230,60042.276496879866,21.307499,y,-1.388614238590745,-0.02859920403007056
196972,8675589939609286334,-6439711705409547847,60042.15617744882,22.41803,z,-1.6539573459871253,0.5145864227744773
151014,-3671919813555698510,5598730979324190441,60042.235982495185,21.425095,y,-1.3608527305739744,0.09234852235502655
82522,-3696036225156645403,7487653618846715687,60042.080996699326,22.831102,z,-1.7196142058285935,0.7642827966251626
206784,-5454763143209036082,-8790729894483880706,60042.10255930437,21.548462,z,-1.6831861175969292,0.5777518631727
130995,7719263314892603932,1667830525557152975,60042.02645434206,22.167597,z,-1.2058058563780365,1.2836696020625986
47222,-1029842240264970754,4784222778755857144,60042.14489228841,20.751442,z,-1.3895113983752445,0.6791643262080586
54624,-1560930869523312484,-8983523490183632703,60042.09850413757,21.289572,z,-1.2116877778405584,0.5788749660249648
35345,-5244423640171797118,-1883013378734737,60042.121974730995,19.357859,y,-1.8723935038207706,0.6029269874774982
26462,8147355842971734072,4580895552964722220,60042.232841452584,22.037148,y,-1.7517782228090708,-0.06107712402171219
125491,-5412582059102800337,-94745555291148407,60042.143099639005,21.878868,z,-1.6985354465331917,0.797473245318946
157637,-6251065261636812303,-3743297965882867763,60042.115172529455,20.854197,y,-1.2299310612184946,0.591649397903368
167147,2426245513558165304,4357044721667769861,60042.198704470946,20.406223,y,-1.3713779618711202,-0.0958632054420538
104387,-7458881746741857224,-3576063385506219857,60042.143099639005,21.418697,z,-1.676930926546188,0.8199313139425052
149594,-3579961047532417275,-7875793528453993587,60042.16355396856,22.418047,z,-1.1528856223325918,0.24936240837311827
202691,6014573884644467126,-1242868224733175343,60042.09715608274,22.02527,z,-1.3667876620502286,0.7822668746595439
196658,-2110473039753550956,-6167233049470637054,60042.089333607175,23.112206,z,-1.4142044316500844,0.8751729224999336
113491,742756614296706036,7913571643042080206,60042.04577048872,22.14295,y,-1.5012169991410582,1.1094407858238302
189671,3694647623962063265,7999771869205614098,60042.148487087834,22.432877,z,-1.5510495395446198,0.5924106793937517
176214,-7807695798603171605,7541146014840512722,60042.160871747044,22.819859,z,-1.8182904911799649,0.547303865570386
17616,-7454330403385360301,-1835695498133406179,60042.19598442427,21.595911,y,-0.8387927339235409,-0.22479701361926957
217910,-8412684112309725616,-6662535575406678706,60042.20383438114,21.83666,y,-1.5536537122974243,-0.08769695217504497
31045,3731122015974203254,8002826113835293742,60042.2508567269,20.758572,y,-1.8541973197526,-0.2656972780241404
98019,1265538676350687231,6984620708342624199,60042.19151555616,18.741564,y,-1.207260673158008,-0.041327605131132546
121942,7988685600986827709,-6599366211162570598,60042.25130557602,20.500029,y,-1.1084711420307811,-0.1254110807294549
225084,805416726592277390,355415351036811366,60042.20248454655,22.034925,y,-1.59269546134332,-0.0406321133615934
112756,8639856445798217766,-1022134179326344355,60042.201078557075,21.065588,y,-1.6907036257089256,-0.11948160100160189
34175,-2205914037337291510,-6824096789380521062,60042.129561712194,18.00931,i,-0.9329333228223378,0.3296020672973976
184742,-3469790587674619030,-6940791498408332402,60042.265255122045,21.044725,y,-1.4879712000938907,-0.12680773446276772
166532,-6024069316911584314,5471739964160318466,60042.10255930437,21.179596,z,-1.2752984968548304,0.47724788408510876
149463,-1294423500648546913,-6193270646122695088,60042.23194325197,20.133858,y,-1.13830785322386,-0.01058734957620487
46309,895199333326343898,-7909895519077425972,60042.09626313665,20.736916,z,-1.5946284885599422,1.1416760609042576
64357,-3056291322103800239,5163577189669416518,60042.13450188421,19.713198,i,-1.684805912388591,0.362224504239898
80409,4378014532831410808,392387221169011535,60042.073315691065,22.140245,i,-1.6957739222458938,0.9953543403788331
119949,-1132002705220781477,5691102876570982822,60042.10209039483,22.927446,z,-1.5760173874858618,0.47085589710499887
181224,-4213974318325530131,-8092045178925349208,60042.12911174717,21.79811,i,-1.4625880256733992,0.6141072957364848
8509,9052869675806592865,-3870394571311498345,60042.14623400245,17.63119,z,-1.4048079952782773,0.4262249383084873
157125,-2318786338197498704,2656679920716336273,60042.18382126373,21.578104,y,-1.4411423088068933,0.36515317758182303
216105,1558806714149388995,-3510678863664890374,60042.10483229926,21.67236,z,-1.2051431380126085,0.32454295367103486
239668,-2481882462358848725,-4905704854676829339,60042.00857715412,22.494669,i,-1.0187962921549933,0.80045609414691
133099,-8162732774578423270,2482169665773747963,60042.2150985475,21.839706,y,-1.4336003584781067,-0.2721673444491945
234347,-2829862772709119219,2604144231700098904,60042.15617744882,22.193918,z,-1.2492695554649125,0.4067876902154939
81004,-8932209016681981936,4312552228517985436,60042.18066863685,17.9014,y,-1.0646944376694114,0.1635725726488346
224816,1203299827730011454,-2348619996363771819,60042.192856211725,21.93013,y,-1.4338363403620489,-0.22844767265374996
65145,-2650263542333798277,4346412477308055737,60042.2286584035,20.041643,y,-1.376222748387156,-0.2660154320745656
156607,-1706766579270071672,317267755750200727,60042.22550772144,21.05022,y,-1.7468346553902636,-0.31444584545725823
76044,4831064777114058323,2424743354814567406,60042.14668487869,22.306139,z,-1.6886334910708691,0.6260585455094841
97346,-8099899020497545013,3926460183226610808,60042.221023524246,21.825554,y,-1.4394691207657409,0.04130219528453195
37716,6295424206395568270,-6429568978034151865,60042.24225716688,20.503248,y,-1.68752572886431,-0.2907436131030067
8580,-6386086833320697317,1532674184036868786,60042.207436101286,21.93967,y,-1.6548342766264328,-0.199719648235356
60763,1102511157047394913,-4485303875619479085,60042.029238480136,20.285608,z,-1.3662303287654567,0.8517682236390862
237807,5600175023840332963,-5328560206141037991,60042.14983309064,21.765205,z,-1.0704820840571514,0.33605436346331113
220718,5558771220716975006,-7838186964514564982,60042.14041394211,22.850773,i,-1.2816177654954652,0.48310261559732876
150718,-3157721278585755306,8165904016643224494,60042.25845531678,21.785643,y,-1.4089959934873297,-0.1824178790413322
231194,5047098499681654144,-5109998397732062229,60042.135843422395,21.852211,i,-1.1012307465618107,0.19375335152489814
225221,-1365982403203252330,7529539000381015721,60042.19240942175,22.002094,y,-1.694726621537552,-0.20433477241628453
175022,3169233772005542753,6447608184377974109,60042.15617744882,20.574232,z,-1.0478340747482695,0.32782455279318523
7414,1103390558563381286,364957325010867070,60042.27239877877,20.790176,y,-1.2506347843878836,-0.27780009843130954
91874,-2492845612542652469,2252062917661335337,60042.19240942175,20.945753,y,-1.717168507547564,-0.1890663763700919
51219,2448229924614903276,6068437307966822468,60042.17615119001,20.033895,y,-1.2095072149543216,0.42455395434126647
37596,4185760622633879461,2051747087270244514,60042.0041225021,19.174047,i,-0.6810736907428587,1.4507493057893746
20775,5896110149763537177,8732672627297742548,60042.16132189579,19.191072,z,-1.6651492155270382,0.47808473877292884
66248,-2948536693613231945,8500646310457790568,60042.234634978566,20.698284,y,-1.6644932634753966,-0.12549673368131462
74129,301934501713597898,8157805876978671146,60042.238220648425,20.409367,y,-1.5431352736233994,-0.1908732542416082
205871,-2940790682926075496,4902044069866425457,60042.17034020933,21.12669,z,-1.077640162500061,0.5103348787516268
5558,-7175681964408270148,-6041017132414357183,60042.16450232698,17.084637,z,-1.8878494252520113,0.28960485515552886
90835,-8604651728087040741,-6266693344614019908,60042.24315285339,20.45666,y,-1.8489897856104365,-0.18925356005100027
25494,5577109146671765364,1910151781059228913,60042.06587262227,22.538769,i,-1.3823631098652258,0.4812126509954409
185763,-4964031031005838517,-6600960691100519738,60042.226402788416,21.864958,y,-1.3601778801605824,-0.15106370806931144
26209,-6788490697771005737,6316292245950279823,60042.22191909741,20.979137,y,-1.5589816780834589,0.036284423300371633
65273,6424781144650511516,-2644339415605242400,60042.19240942175,21.279057,y,-1.8778983287909181,-0.26851965724879173
235480,-3954897922214631132,-6405441981747796722,60042.172132144915,22.648806,z,-1.1371572165550112,0.5890284571061781
228705,-652192203566125260,-25313297346661121,60042.27418799613,21.674675,y,-1.6837680066086904,-0.35951197292943254
5687,1540159471690240834,-5988764297475781756,60042.02065779375,22.278889,z,-0.7631835361582862,1.541204907656705
158135,-383873254905332502,-29859488925658263,60042.14893621672,21.81064,z,-1.470234022255619,0.4992723649768881
136302,6232764278799141421,-2170094410188624569,60042.186502892924,20.606342,y,-1.377422161820885,0.6565738022406133
17377,8609930086741181659,2254835744874373319,60042.213271489134,18.631802,y,-1.682720857839553,-0.1819989053185755
212232,1204109455125579934,6661649382637869857,60042.09626313665,22.569294,z,-1.5033876611849573,1.0439554965084104
138326,8322032151349446314,6082046792573354506,60042.24730884513,21.641123,y,-1.8021032311727878,0.0735069566915603
68630,-2845159526437152785,-5210606647118967547,60042.20519858273,18.768246,y,-1.2757038300354488,-0.023512867834305527
84017,7004843778827206807,-5456635463497305875,60042.148487087834,22.305029,z,-1.5591299239017389,0.5605918156457272
137423,17707362621884590,8482347650443686592,60042.19464260849,20.663286,y,-1.1122804944602485,-0.26875454925918457
33028,7589547412741934241,1321951212741867768,60042.09850413757,22.605762,z,-1.2835680395417863,0.6767043383416776
177444,2711311617954620920,6919610733894060147,60042.14578855489,21.577923,z,-1.2956677011890512,0.480481856383239
37269,1383996931360248217,-9091813064042161474,60042.12687407785,19.149931,i,-1.278642841062895,0.6340891999679888
86888,6657901487552051923,7052005391370404639,60042.14713431151,21.861687,z,-1.7576344406740076,0.7017666341519413
169933,9085847447148001442,7477208631160816293,60042.116070106065,21.821363,y,-1.5231902040598235,0.6627325040971312
95861,-5655308195044528148,-22513337732421224,60042.160871747044,21.440784,z,-1.214526809654856,0.334669605105402
29883,-456467616175838581,1068475046920070161,60042.143099639005,15.111439,z,-1.7398105336350638,0.8066834957546087
50123,5310187881026044046,-3663527971380967352,60042.21190516863,18.626143,y,-1.763606098901301,-0.2726257602147797
128796,-3816446464406360041,1357962911074176289,60042.21100997597,21.10236,y,-1.7857571521565498,-0.46742808717584605
58061,-8672369996080973498,219543834089177734,60042.21145774461,18.85944,y,-1.7724590776154967,-0.34663781161383994
160926,-1609065990515667579,-2575173981644727793,60042.264363160146,21.404867,y,-1.7694479760917148,-0.03455809478616899
185171,5966402790185880534,-5298012830179416353,60042.147593244095,21.890507,z,-1.2736614010165752,0.6517504880706629
