,diasourceid,ssobjectid,midpointtai,mag,filter,heliocentricx,heliocentricy
6933,-157584247182505108,5672403537761486520,60042.20698970309,21.682493,y,-1.9045315534217189,-0.3246240986385898
6934,580582660897227456,-4256543446300275504,60042.23911924015,19.270458,y,-1.8269460772352577,-0.3635467663220905
6935,-3567896931309088671,4003393621031366464,60042.221023524246,20.581089,y,-1.9175110539926354,-0.22576097505882206
6936,-4743116655367171868,4003393621031366464,60042.235982495185,20.552849,y,-1.9174943554311399,-0.22594676208184772
6937,-7062674836482732802,-3794418324737620150,60042.16355396856,21.568811,z,-1.869915104085588,-0.07840102358947466
6938,7279984153062655119,-4727235478496437838,60042.0148401113,22.12954,z,-1.543756303617596,1.1809537031901456
6939,4937861158392885263,8016920175683276635,60042.29945054768,22.097673,z,-1.5095541090447702,-0.7399942270199338
6940,3196972199817223713,-2749111127423912560,60042.10074774758,19.427294,z,-1.9629379707564438,0.025371767327320098
6941,4654428310089735926,8949494928501075458,60042.13996259973,21.361372,i,-1.9136535958754493,0.004819997132222701
6942,-6989167042390620675,-3678346169321259384,60042.053885525114,20.880007,y,-1.8031730048757657,0.2979827019875336
6943,-6410786765665387034,-3928805140666773320,60042.03531060317,22.982506,z,-1.8575082334569573,0.2310433483853779
6944,-7268399922211575562,-2337357674539973827,60042.00188650329,22.25682,i,-1.408445579619489,1.0997870556719183
6945,4299280959417427873,6451269887344870376,60042.159975261326,20.198273,z,-1.9922199277176618,0.053202514897191445
6946,-599596859693687439,433234680601930732,60042.15437447996,22.274618,z,-1.8884387741531656,-0.07999111404437997
6947,1546700161643147447,-7639001023874238232,60042.172132144915,21.922955,z,-1.9506019071625034,0.2285575004924465
6948,4774879505612913475,3440429934630792844,60042.08515144954,20.977148,z,-1.8994007397211108,0.04620393879361505
6949,3265674395993525310,5275017881517293108,60042.15773685948,20.52412,z,-1.9317092239234888,0.1888726545458144
6950,-3317469670336421444,-3917475597571025343,60042.2128004149,20.299314,y,-1.6547451902541122,-0.3909170578029172
6951,5221674891586705587,7110599562071549861,60042.26212688922,21.515345,y,-1.8343689346523473,-0.2738269034484867
6952,-8232122297510879319,7110599562071549861,60042.2769469712,21.585468,y,-1.8343164763625464,-0.2740062589871962
6953,3443514781525399595,-4256543446300275504,60042.22416383164,19.286814,y,-1.8270084183537283,-0.36335981329087036
6954,659804377351988093,-664533465575397927,60042.28323205333,20.961058,i,-1.4551017200825578,-0.6529232552424917
6955,-2761979953438131974,1822356609845160093,60042.226402788416,21.540075,y,-1.871489993807567,-0.406144347774374
6956,-572741558362482633,727384816289836148,60042.02288741155,21.02564,z,-1.6558515853872802,0.5762174163172221
6957,-3681829922288060454,-8504784346166850130,60042.10255930437,22.284462,z,-1.9684486557988126,0.0748579851657548
6958,-3411630410510382360,-2749111127423912560,60042.11696727367,19.435024,y,-1.9629273755733843,0.02517594874971125
6959,-138450333925390076,-1378298311574854155,60042.12642224366,20.576597,i,-1.9774257372421384,0.25043629920754806
6960,3495916389026622998,8589679796902033377,60042.13770995654,19.740705,i,-1.882648217187047,-0.15949245188310343
6961,6670219314682085759,8895290414234441618,60042.070523570335,22.560505,i,-1.871381098984473,0.31017593383995606
6962,2459031394843639596,3852138007255569712,60042.257113705964,20.39755,y,-1.8916192859213123,-0.49526756501839364
6963,-3702088299653182873,4904393612859634530,60042.24996314224,19.448357,y,-1.8472736166078507,-0.34603841200340546
6964,-9096458606711944098,4904393612859634530,60042.26480910851,19.457426,y,-1.8472107946046634,-0.3462055609192211
6965,-8934278283574401707,6667971862071925094,60042.05281355365,20.62375,y,-1.7885801788626443,0.23301175292283097
6966,-8518701025905074020,-5743622163361110282,60042.04216091839,22.91465,z,-1.8759057007112396,0.4644847555120377
6967,-4457088780800795413,5275017881517293108,60042.17391455232,20.590807,y,-1.9317332910705252,0.18869043589298437
6968,-2468384709937419291,-5743622163361110282,60042.07603238265,22.865667,i,-1.8759090028822527,0.46414026701445255
6969,-8514589506873491461,6451333553726680161,60042.41932434933,21.15766,y,-0.20496460411721437,-1.9581963967370908
6970,8243031839718186564,4718736864645272382,60042.08419410892,20.73333,z,-1.9494374752293606,0.14904691480382237
6971,1388953806027271660,-7639001023874238232,60042.06452532619,21.990126,i,-1.9504569797255502,0.2298423226528642
6972,-6539373223166935317,-3232895832185924674,60042.14399738112,20.617252,z,-1.9068416922523523,0.18143758281119718
6973,-6617773610136828020,6534549937320865124,60042.13181335412,20.227177,i,-1.9673954171333974,0.2000172353167707
6974,6893494113185956717,6534549937320865124,60042.148042483495,20.280115,z,-1.9674353394868538,0.1998308862769033
6975,4637111409443753094,572624430625510182,60042.101194347175,22.112823,z,-1.9764093121774164,0.00010595162295851914
6976,-295399600409356880,5528031454113795003,60042.12642224366,20.221603,i,-1.7905406581884171,0.16442783171214115
6977,-5785792445932356405,-5577999534215187375,60042.091145617465,22.151459,z,-1.835233307162812,0.28931294240557603
6978,-4237944098090503004,-3552807034589877929,60042.013496769745,21.235157,z,-1.585858013874648,1.0739659653025384
6979,6090594047834323872,4389470128868086339,60042.109798676276,21.497116,y,-1.906039824121077,0.2839426631827233
6980,-830507355492470261,4904393612859634530,60042.21967011852,19.413809,y,-1.84740174941103,-0.3456973362210043
6981,-2011685409137500827,4904393612859634530,60042.234634978566,19.475168,y,-1.84733846054502,-0.3458658305879682
6982,-4810304659483885349,572624430625510182,60042.11741277716,21.837118,y,-1.9764278455015933,-0.00010405648147723413
6983,-6447952454812379936,-3794418324737620150,60042.18017538333,21.608389,y,-1.8699317975451517,-0.07861783373179482
6984,-6011463428335211641,-5020299597506768847,60042.01305180142,20.5247,z,-1.6048237497163547,0.8609175536212085
6985,-8920240722061804542,-8873691171299224967,60041.98085328372,21.206282,r,-1.7780162455510127,0.7277517731844362
6986,7239152374037163951,5942100361390476083,60042.20609457153,19.929222,y,-1.9188165810284454,-0.24853328397685004
6987,7753127745453887970,-5066095479347387523,60042.01036104086,22.455841,i,-1.8203186273205423,0.6874624731832879
6988,6063885988206544592,7656855272530520521,60042.080996699326,20.63851,z,-1.8520677732572466,0.17452253124186748
6989,1167139271358693357,5673949238664240026,60042.39255830759,21.623043,y,0.07585950500370872,-1.7084869896946606
6990,-6652566582530866515,-1783525692903183254,60042.23866795238,21.747046,y,-1.9180451700850107,-0.43411269653552775
6991,-8544251282171611432,-8800591953518408969,60042.38569485688,21.921942,y,-0.24798203171183744,-1.7582497555088932
6992,-2934432472976245029,1043034500709344826,60042.39255830759,21.779285,y,0.16030633906250277,-1.838638692095447
6993,2949455516874854550,-1463206032677875386,60042.007244063534,22.555975,i,-1.7456403419456916,0.5977762273197689
6994,-8088054120288387781,-9043563576858335250,60042.06680384834,21.297712,i,-1.8754346575360454,0.027608573225696244
6995,406962376273590437,5672403537761486520,60042.22281723681,21.851637,y,-1.9045000063681423,-0.32481305396221494
6996,274054855963895130,-1083638010630869345,60042.01305180142,21.874252,z,-1.5337689697044672,0.7933996181131484
6997,-8319488517014704562,-6567120695617953450,60042.265701167016,19.301758,y,-1.9413024804997674,-0.3849522727465259
6998,-4520032788690309166,-2621594805473303980,60042.3164849488,21.792034,z,-1.1601404535593687,-0.9708099635388833
6999,7015611688992953877,1263807860402735845,60042.002332970544,22.046953,i,-1.4645991940576013,1.0569749115281553
7000,6515825977087509879,-3083525355579838375,60042.12911174717,22.390612,i,-1.9527380737541613,0.13955443116137403
7001,115602187843042570,-3552807034589877929,60041.997413398545,21.237024,i,-1.5857339562344808,1.0741102644456735
7002,3846927443517329078,-4452987180283951790,60042.12777123403,23.010235,i,-1.7597577045287611,0.11861094211799372
7003,-3270703643309209589,401212603067164953,60042.22191909741,20.932058,y,-1.88887770802289,-0.24690547002677424
7004,-1323271597040487330,401212603067164953,60042.23687768129,20.811598,y,-1.8888217472217887,-0.24707113390986254
7005,6491273035659602065,-4316109526322148370,60042.021549152065,21.437504,z,-1.6492906279320692,0.7743878772098127
7006,-2560334563525664393,5872607348704679723,60042.14041394211,22.950768,i,-1.9776767818741372,0.139112130127503
7007,-8245588385835119896,-5020299597506768847,60041.99696853905,20.51629,i,-1.6047260137845656,0.8610945706546493
7008,-4996841942709145120,-1966129740829265086,60041.99336366018,23.269373,r,-1.8451339687090682,0.56269229953578
7009,-4489526823161313007,1225158388759366669,60042.005015868315,22.278542,i,-1.5073889256860213,0.747626816318077
7010,6517414270534791083,-3232895832185924674,60042.12777123403,20.516085,i,-1.9068231856036226,0.1816403026177959
7011,-5502060758086196979,-9018892536607344288,60042.154822460696,21.00349,z,-1.9833046974957234,-0.01537672162844678
7012,5739850958870444935,-8345794556375878747,60042.389829185086,21.487694,y,-0.022121486328667676,-1.8365459575907188
7013,741294124942285138,6619074052738264835,60042.39390756997,21.691555,y,0.023070230305890477,-1.8729563064775085
7014,8023473476916217186,6903946623196832163,60042.14893621672,22.127516,z,-1.979950456941058,0.0665823860970733
7015,-2927178717586941818,7907659603587988496,60042.00857715412,21.900053,i,-1.8489789053510177,0.49879102509618456
7016,-4691383260420765349,-452447645404420430,60042.201078557075,20.171532,y,-1.892854343731779,-0.3373905047594788
7017,-7746154336232552994,6058075486910047091,60042.391628358324,21.59608,y,0.16516915746572297,-1.7523283786947652
7018,-3266241560694074219,-1930615914769550935,60042.31412424054,22.079557,z,-1.2558564959675356,-0.703817005713132
7019,-6206050632883750382,5066855262105569632,60042.04078146539,20.157263,z,-1.77784157840257,0.43100403652104796
7020,-4028946485796170446,-1031484987724675682,60042.41705236971,21.633772,y,0.19771975275294965,-1.7105312585072001
7021,5097274454501607733,-955813886576052847,60042.02466787569,22.42543,z,-1.8441604403938474,0.4644811338751222
7022,-6305755163525570142,463507894429369387,60042.03848958183,21.525982,z,-1.6205816682802237,0.43026248589121835
7023,5869679743403862353,-4316109526322148370,60042.005461498746,21.46195,i,-1.6491720702478694,0.7745529048758113
7024,-9174131773146734234,7110599562071549861,60042.23239311146,21.423292,y,-1.834474129894539,-0.2734670515219357
7025,-7775048649661120092,7110599562071549861,60042.24730884513,21.377718,y,-1.8344213682571633,-0.2736475699499285
7026,3588031624681528232,298239897160357843,60042.316019115766,22.355505,z,-1.1429276953467102,-0.7091844711312127
7027,2322123566402218197,-955813886576052847,60042.00857715412,22.098116,i,-1.8440728675213969,0.4646471774704022
7028,-2877482007784445861,3806826048955966409,60042.284147108716,22.337685,i,-1.4041799095110918,-0.6937140236498103
7029,1271608389740454732,-230644245699874077,60042.16810458545,20.146694,z,-1.9514148787375076,0.040820592001589245
7030,-7053269239464336993,-230644245699874077,60042.18426954241,20.110603,y,-1.9514062605408635,0.04061417593063321
7031,7241498237955401905,6451269887344870376,60042.17615119001,20.237406,y,-1.992199844978282,0.0530081684664962
7032,-8186553359780494374,-9110826577417764503,60042.073315691065,21.611258,i,-1.9127122559121748,0.296232479752754
7033,-7706974982159853584,7567435488604400518,60042.38803830255,20.790329,y,-0.22910527791263074,-1.819439427890381
7034,-2259957263029492572,-7707241765304751432,60042.17660101285,20.722328,y,-1.930124660042634,0.02692198509560773
7035,-559684748182254877,433234680601930732,60042.13815864183,22.16484,i,-1.888444325264545,-0.07978674572709515
7036,3962350476828046259,3180011871818998192,60042.055462908305,21.28837,y,-1.840960412118626,0.6208583802704878
7037,6912700706308638164,-1723422372937134471,60041.997413398545,21.650848,i,-1.5320189333300867,0.982341399940369
7038,7893795741850557297,1068553749305531607,60042.34892164769,21.252007,y,-0.6469047652584479,-1.2217747729674016
7039,8758648319074212792,1068553749305531607,60042.36382527043,21.400114,y,-0.6467271406430882,-1.2218369331059389
7040,4230685663194661161,7298251606873882618,60042.12687407785,21.391277,i,-1.8223109369702586,0.10686490495169598
7041,-906498316656082146,-5993094906920127240,60042.38378760705,21.792631,y,-0.2483532985829444,-1.466484947005976
7042,-1532102206267250381,2487797915881479332,60042.13815864183,21.428629,i,-1.8828715062975525,-0.11437412922966106
7043,-9088025169856284351,1212529502625989611,60041.99336366018,21.546282,r,-1.839167992471518,0.5617278708889405
7044,6376083425800074748,727384816289836148,60042.006799617695,20.872482,i,-1.6557553487374839,0.5764235436808747
7045,-3304557427526679904,1508666392248964442,60042.00947148273,22.053175,i,-1.7362678649010945,0.4822001864907832
7046,8402030510641601551,1508666392248964442,60042.025563298266,22.136797,z,-1.7363215960830198,0.48200354499173287
7047,-1637854767254716191,-4256543446300275504,60042.19240942175,19.248905,y,-1.827140723942151,-0.36296284869306167
7048,4618910077693378259,957477581747156984,60042.19687987953,21.30317,y,-1.913760339963349,-0.4301472844151483
7049,168671800486569884,5275017881517293108,60042.14086558167,20.45306,i,-1.931684103176003,0.1890626833386064
7050,-1421315266718135533,1130689243926467558,60042.19553658428,18.517998,y,-1.8358486431948713,-0.5083608389641363
7051,7892903742842982159,-6538360236396629432,60042.25800833573,19.105387,y,-1.8240025124314294,-0.4504228831799365
7052,4267232642248286660,-6538360236396629432,60042.272845158994,19.050516,y,-1.823957251639838,-0.4506006607684284
7053,-3918253039152331574,-1509066502954946402,60042.18292549122,21.347553,y,-1.958034094915877,-0.04748561771689854
7054,-3513660719091612277,-3917475597571025343,60042.22731322761,20.292727,y,-1.6547078096453298,-0.39106286114617334
7055,8108816667290558908,-3025202663804943134,60041.98464122893,21.122086,r,-1.4755952284483516,0.8111599910628452
7056,-8879452164634598945,-3794418324737620150,60042.16400136526,21.807568,z,-1.8699155537233978,-0.07840685945502578
7057,4570178866616135206,5865236954259112400,60042.06680384834,21.08894,i,-1.7666722401284647,0.002427567607415198
7058,5466563725686059230,-713548200853407424,60042.09760597871,20.971262,z,-1.9065166113853733,0.22521178207869716
7059,2547244239089066878,-1774465551483868653,60042.38803830255,21.532331,y,-0.19875092256835147,-1.7807542338838216
7060,-3621895201320248729,957477581747156984,60042.225955171656,21.362085,y,-1.913686808422778,-0.43048914747459927
7061,7904377774276776261,5066855262105569632,60042.05772665496,20.155373,y,-1.7778498738202368,0.4308226048205551
7062,-856160835762785563,8016920175683276635,60042.282775160835,22.064537,i,-1.5096838029027058,-0.739818176852273
7063,-7290140967994453028,8589679796902033377,60042.15392602136,19.766338,z,-1.8826205744998878,-0.15964133776744202
7064,-6553537262014306687,-9043563576858335250,60042.08328822344,21.233234,z,-1.875384559447267,0.02742256557261542
